"Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Age","Poss","MP_Playing","Starts_Playing","Min_Playing","Mins_Per_90_Playing","Gls","Ast","G+A","G_minus_PK","PK","PKatt","CrdY","CrdR","xG_Expected","npxG_Expected","xAG_Expected","npxG+xAG_Expected","PrgC_Progression","PrgP_Progression","Gls_Per","Ast_Per","G+A_Per","G_minus_PK_Per","G+A_minus_PK_Per","xG_Per","xAG_Per","xG+xAG_Per","npxG_Per","npxG+xAG_Per","Url"
2025,"Mainz 05","Bundesliga","opponent",25,26.5,49.6,34,374,3060,34,43,28,71,39,4,5,83,6,48.1,44.6,31.2,75.8,436,1123,1.26,0.82,2.09,1.15,1.97,1.42,0.92,2.33,1.31,2.23,"https://fbref.com/en/squads/a224b06a/2024-2025/Mainz-05-Stats"
2025,"Mallorca","La Liga","team",28,28.7,46.8,38,418,3420,38,34,24,58,30,4,5,81,6,38.8,34.9,26.5,61.3,479,1184,0.89,0.63,1.53,0.79,1.42,1.02,0.7,1.72,0.92,1.61,"https://fbref.com/en/squads/2aa12281/2024-2025/Mallorca-Stats"
2025,"Mallorca","La Liga","opponent",28,26.6,53.2,38,418,3420,38,43,31,74,40,3,3,70,2,46.8,44.5,36,80.5,693,1587,1.13,0.82,1.95,1.05,1.87,1.23,0.95,2.18,1.17,2.12,"https://fbref.com/en/squads/2aa12281/2024-2025/Mallorca-Stats"
2025,"Manchester City","Premier League","team",30,26.8,61.3,38,418,3420,38,71,51,122,68,3,4,59,2,68.1,64.9,54.2,119.1,1146,1944,1.87,1.34,3.21,1.79,3.13,1.79,1.43,3.22,1.71,3.13,"https://fbref.com/en/squads/b8fd03ef/2024-2025/Manchester-City-Stats"
2025,"Manchester City","Premier League","opponent",30,26.2,38.7,38,418,3420,38,42,32,74,38,4,4,88,2,47.7,44.6,37.2,81.7,546,912,1.11,0.84,1.95,1,1.84,1.26,0.98,2.23,1.17,2.15,"https://fbref.com/en/squads/b8fd03ef/2024-2025/Manchester-City-Stats"
2025,"Manchester Utd","Premier League","team",31,25.5,53.5,38,418,3420,38,42,29,71,38,4,4,86,3,52.6,49.4,39.7,89.1,697,1448,1.11,0.76,1.87,1,1.76,1.38,1.04,2.43,1.3,2.35,"https://fbref.com/en/squads/19538871/2024-2025/Manchester-United-Stats"
2025,"Manchester Utd","Premier League","opponent",31,26.4,46.5,38,418,3420,38,52,36,88,49,3,4,71,3,53.8,50.8,38.4,89.2,672,1184,1.37,0.95,2.32,1.29,2.24,1.42,1.01,2.43,1.34,2.35,"https://fbref.com/en/squads/19538871/2024-2025/Manchester-United-Stats"
2025,"Marseille","Ligue 1","team",32,26.7,63.3,34,374,3060,34,70,49,119,62,8,10,64,6,63.8,55.8,44.6,100.5,664,1714,2.06,1.44,3.5,1.82,3.26,1.88,1.31,3.19,1.64,2.96,"https://fbref.com/en/squads/5725cc7b/2024-2025/Marseille-Stats"
2025,"Marseille","Ligue 1","opponent",32,25.9,36.7,34,374,3060,34,45,35,80,42,3,6,61,3,45.2,40.9,31.5,72.4,436,872,1.32,1.03,2.35,1.24,2.26,1.33,0.93,2.26,1.2,2.13,"https://fbref.com/en/squads/5725cc7b/2024-2025/Marseille-Stats"
2025,"Milan","Serie A","team",35,25.6,53.9,38,418,3420,38,59,43,102,55,4,8,70,6,63.7,57.5,46.8,104.4,915,1589,1.55,1.13,2.68,1.45,2.58,1.68,1.23,2.91,1.51,2.75,"https://fbref.com/en/squads/dc56fe14/2024-2025/Milan-Stats"
2025,"Milan","Serie A","opponent",35,26.4,46.1,38,418,3420,38,40,35,75,39,1,2,75,3,41.3,39.7,33.5,73.2,618,1228,1.05,0.92,1.97,1.03,1.95,1.09,0.88,1.97,1.05,1.93,"https://fbref.com/en/squads/dc56fe14/2024-2025/Milan-Stats"
2025,"Monaco","Ligue 1","team",28,24.4,55,34,374,3060,34,63,49,112,57,6,7,60,4,72.8,67.7,55.3,123,670,1638,1.85,1.44,3.29,1.68,3.12,2.14,1.63,3.77,1.99,3.62,"https://fbref.com/en/squads/fd6114db/2024-2025/Monaco-Stats"
2025,"Monaco","Ligue 1","opponent",28,26.1,45,34,374,3060,34,41,30,71,38,3,3,70,3,34.8,32.7,26.4,59.1,549,1218,1.21,0.88,2.09,1.12,2,1.02,0.78,1.8,0.96,1.74,"https://fbref.com/en/squads/fd6114db/2024-2025/Monaco-Stats"
2025,"Montpellier","Ligue 1","team",35,26.1,45.3,34,374,3060,34,23,13,36,20,3,4,87,7,33.5,30.4,23,53.4,529,1039,0.68,0.38,1.06,0.59,0.97,0.98,0.68,1.66,0.89,1.57,"https://fbref.com/en/squads/281b0e73/2024-2025/Montpellier-Stats"
2025,"Montpellier","Ligue 1","opponent",35,25.7,54.7,34,374,3060,34,76,58,134,68,8,9,70,2,63.3,56.1,44.1,100.2,632,1461,2.24,1.71,3.94,2,3.71,1.86,1.3,3.16,1.65,2.95,"https://fbref.com/en/squads/281b0e73/2024-2025/Montpellier-Stats"
2025,"Monza","Serie A","team",36,26.8,48.5,38,418,3420,38,27,18,45,24,3,3,90,3,29.9,27.7,20.9,48.6,533,1096,0.71,0.47,1.18,0.63,1.11,0.79,0.55,1.34,0.73,1.28,"https://fbref.com/en/squads/21680aa4/2024-2025/Monza-Stats"
2025,"Monza","Serie A","opponent",36,26.2,51.5,38,418,3420,38,66,54,120,64,2,4,63,2,54.7,51.6,41.7,93.4,699,1599,1.74,1.42,3.16,1.68,3.11,1.44,1.1,2.54,1.36,2.46,"https://fbref.com/en/squads/21680aa4/2024-2025/Monza-Stats"
2025,"Nantes","Ligue 1","team",30,26.7,40.4,34,374,3060,34,39,27,66,34,5,5,71,4,39.1,35.3,27.8,63.1,502,1053,1.15,0.79,1.94,1,1.79,1.15,0.82,1.97,1.04,1.86,"https://fbref.com/en/squads/d7a486cd/2024-2025/Nantes-Stats"
